model,market,calendar_week,week_start_date,demand_units
Civic,Portugal,41,2027-05-24,28
CR-V,UK,41,2027-05-24,150
CR-V,Germany,41,2027-05-24,119
CR-V,France,41,2027-05-24,88
CR-V,Italy,41,2027-05-24,56
CR-V,Spain,41,2027-05-24,50
CR-V,Netherlands,41,2027-05-24,38
CR-V,Belgium,41,2027-05-24,31
CR-V,Poland,41,2027-05-24,28
CR-V,Nordics,41,2027-05-24,38
CR-V,Portugal,41,2027-05-24,28
HR-V,UK,41,2027-05-24,75
HR-V,Germany,41,2027-05-24,60
HR-V,France,41,2027-05-24,44
HR-V,Italy,41,2027-05-24,28
HR-V,Spain,41,2027-05-24,25
HR-V,Netherlands,41,2027-05-24,19
HR-V,Belgium,41,2027-05-24,16
HR-V,Poland,41,2027-05-24,14
HR-V,Nordics,41,2027-05-24,19
HR-V,Portugal,41,2027-05-24,14
Jazz,UK,41,2027-05-24,90
Jazz,Germany,41,2027-05-24,71
Jazz,France,41,2027-05-24,53
Jazz,Italy,41,2027-05-24,34
Jazz,Spain,41,2027-05-24,30
Jazz,Netherlands,41,2027-05-24,23
Jazz,Belgium,41,2027-05-24,19
Jazz,Poland,41,2027-05-24,17
Jazz,Nordics,41,2027-05-24,23
Jazz,Portugal,41,2027-05-24,17
e:Ny1,UK,41,2027-05-24,99
e:Ny1,Germany,41,2027-05-24,79
e:Ny1,France,41,2027-05-24,58
e:Ny1,Italy,41,2027-05-24,0
e:Ny1,Spain,41,2027-05-24,0
e:Ny1,Netherlands,41,2027-05-24,25
e:Ny1,Belgium,41,2027-05-24,21
e:Ny1,Poland,41,2027-05-24,0
e:Ny1,Nordics,41,2027-05-24,25
e:Ny1,Portugal,41,2027-05-24,0
Civic,UK,42,2027-05-31,150
Civic,Germany,42,2027-05-31,119
Civic,France,42,2027-05-31,88
Civic,Italy,42,2027-05-31,56
Civic,Spain,42,2027-05-31,50
Civic,Netherlands,42,2027-05-31,38
Civic,Belgium,42,2027-05-31,31
Civic,Poland,42,2027-05-31,28
Civic,Nordics,42,2027-05-31,38
Civic,Portugal,42,2027-05-31,28
CR-V,UK,42,2027-05-31,150
CR-V,Germany,42,2027-05-31,119
CR-V,France,42,2027-05-31,88
CR-V,Italy,42,2027-05-31,56
CR-V,Spain,42,2027-05-31,50
CR-V,Netherlands,42,2027-05-31,38
CR-V,Belgium,42,2027-05-31,31
CR-V,Poland,42,2027-05-31,28
CR-V,Nordics,42,2027-05-31,38
CR-V,Portugal,42,2027-05-31,28
HR-V,UK,42,2027-05-31,75
HR-V,Germany,42,2027-05-31,59
HR-V,France,42,2027-05-31,44
HR-V,Italy,42,2027-05-31,28
HR-V,Spain,42,2027-05-31,25
HR-V,Netherlands,42,2027-05-31,19
HR-V,Belgium,42,2027-05-31,16
HR-V,Poland,42,2027-05-31,14
HR-V,Nordics,42,2027-05-31,19
HR-V,Portugal,42,2027-05-31,14
Jazz,UK,42,2027-05-31,90
Jazz,Germany,42,2027-05-31,71
Jazz,France,42,2027-05-31,53
Jazz,Italy,42,2027-05-31,34
Jazz,Spain,42,2027-05-31,30
Jazz,Netherlands,42,2027-05-31,23
Jazz,Belgium,42,2027-05-31,19
Jazz,Poland,42,2027-05-31,17
Jazz,Nordics,42,2027-05-31,23
Jazz,Portugal,42,2027-05-31,17
e:Ny1,UK,42,2027-05-31,100
e:Ny1,Germany,42,2027-05-31,79
e:Ny1,France,42,2027-05-31,58
e:Ny1,Italy,42,2027-05-31,0
e:Ny1,Spain,42,2027-05-31,0
e:Ny1,Netherlands,42,2027-05-31,25
e:Ny1,Belgium,42,2027-05-31,21
e:Ny1,Poland,42,2027-05-31,0
e:Ny1,Nordics,42,2027-05-31,25
e:Ny1,Portugal,42,2027-05-31,0
Civic,UK,43,2027-06-07,150
Civic,Germany,43,2027-06-07,119
Civic,France,43,2027-06-07,88
Civic,Italy,43,2027-06-07,56
Civic,Spain,43,2027-06-07,50
Civic,Netherlands,43,2027-06-07,38
Civic,Belgium,43,2027-06-07,31
Civic,Poland,43,2027-06-07,28
Civic,Nordics,43,2027-06-07,38
Civic,Portugal,43,2027-06-07,28
CR-V,UK,43,2027-06-07,150
CR-V,Germany,43,2027-06-07,119
CR-V,France,43,2027-06-07,88
CR-V,Italy,43,2027-06-07,56
CR-V,Spain,43,2027-06-07,50
CR-V,Netherlands,43,2027-06-07,38
CR-V,Belgium,43,2027-06-07,31
CR-V,Poland,43,2027-06-07,28
CR-V,Nordics,43,2027-06-07,38
CR-V,Portugal,43,2027-06-07,28
HR-V,UK,43,2027-06-07,75
HR-V,Germany,43,2027-06-07,59
HR-V,France,43,2027-06-07,44
HR-V,Italy,43,2027-06-07,28
HR-V,Spain,43,2027-06-07,25
HR-V,Netherlands,43,2027-06-07,19
HR-V,Belgium,43,2027-06-07,16
HR-V,Poland,43,2027-06-07,14
HR-V,Nordics,43,2027-06-07,19
HR-V,Portugal,43,2027-06-07,14
Jazz,UK,43,2027-06-07,90
Jazz,Germany,43,2027-06-07,71
Jazz,France,43,2027-06-07,53
Jazz,Italy,43,2027-06-07,34
Jazz,Spain,43,2027-06-07,30
Jazz,Netherlands,43,2027-06-07,23
Jazz,Belgium,43,2027-06-07,19
Jazz,Poland,43,2027-06-07,17
Jazz,Nordics,43,2027-06-07,23
Jazz,Portugal,43,2027-06-07,17
e:Ny1,UK,43,2027-06-07,101
e:Ny1,Germany,43,2027-06-07,80
e:Ny1,France,43,2027-06-07,59
e:Ny1,Italy,43,2027-06-07,0
e:Ny1,Spain,43,2027-06-07,0
e:Ny1,Netherlands,43,2027-06-07,25
e:Ny1,Belgium,43,2027-06-07,21
e:Ny1,Poland,43,2027-06-07,0
e:Ny1,Nordics,43,2027-06-07,25
e:Ny1,Portugal,43,2027-06-07,0
Civic,UK,44,2027-06-14,150
Civic,Germany,44,2027-06-14,119
Civic,France,44,2027-06-14,87
Civic,Italy,44,2027-06-14,56
Civic,Spain,44,2027-06-14,50
Civic,Netherlands,44,2027-06-14,37
Civic,Belgium,44,2027-06-14,31
Civic,Poland,44,2027-06-14,28
Civic,Nordics,44,2027-06-14,37
Civic,Portugal,44,2027-06-14,28
CR-V,UK,44,2027-06-14,150
CR-V,Germany,44,2027-06-14,119
CR-V,France,44,2027-06-14,87
CR-V,Italy,44,2027-06-14,56
CR-V,Spain,44,2027-06-14,50
CR-V,Netherlands,44,2027-06-14,37
CR-V,Belgium,44,2027-06-14,31
CR-V,Poland,44,2027-06-14,28
CR-V,Nordics,44,2027-06-14,37
CR-V,Portugal,44,2027-06-14,28
HR-V,UK,44,2027-06-14,75
HR-V,Germany,44,2027-06-14,59
HR-V,France,44,2027-06-14,44
HR-V,Italy,44,2027-06-14,28
HR-V,Spain,44,2027-06-14,25
HR-V,Netherlands,44,2027-06-14,19
HR-V,Belgium,44,2027-06-14,16
HR-V,Poland,44,2027-06-14,14
HR-V,Nordics,44,2027-06-14,19
HR-V,Portugal,44,2027-06-14,14
Jazz,UK,44,2027-06-14,90
Jazz,Germany,44,2027-06-14,71
Jazz,France,44,2027-06-14,52
Jazz,Italy,44,2027-06-14,34
Jazz,Spain,44,2027-06-14,30
Jazz,Netherlands,44,2027-06-14,22
Jazz,Belgium,44,2027-06-14,19
Jazz,Poland,44,2027-06-14,17
Jazz,Nordics,44,2027-06-14,22
Jazz,Portugal,44,2027-06-14,17
e:Ny1,UK,44,2027-06-14,102
e:Ny1,Germany,44,2027-06-14,80
e:Ny1,France,44,2027-06-14,59
e:Ny1,Italy,44,2027-06-14,0
e:Ny1,Spain,44,2027-06-14,0
e:Ny1,Netherlands,44,2027-06-14,25
e:Ny1,Belgium,44,2027-06-14,21
e:Ny1,Poland,44,2027-06-14,0
e:Ny1,Nordics,44,2027-06-14,25
e:Ny1,Portugal,44,2027-06-14,0
Civic,UK,45,2027-06-21,150
Civic,Germany,45,2027-06-21,119
Civic,France,45,2027-06-21,87
Civic,Italy,45,2027-06-21,56
Civic,Spain,45,2027-06-21,50
Civic,Netherlands,45,2027-06-21,37
Civic,Belgium,45,2027-06-21,31
Civic,Poland,45,2027-06-21,28
Civic,Nordics,45,2027-06-21,37
Civic,Portugal,45,2027-06-21,28
CR-V,UK,45,2027-06-21,150
CR-V,Germany,45,2027-06-21,119
CR-V,France,45,2027-06-21,87
CR-V,Italy,45,2027-06-21,56
CR-V,Spain,45,2027-06-21,50
CR-V,Netherlands,45,2027-06-21,37
CR-V,Belgium,45,2027-06-21,31
CR-V,Poland,45,2027-06-21,28
CR-V,Nordics,45,2027-06-21,37
CR-V,Portugal,45,2027-06-21,28
HR-V,UK,45,2027-06-21,75
HR-V,Germany,45,2027-06-21,59
HR-V,France,45,2027-06-21,44
HR-V,Italy,45,2027-06-21,28
HR-V,Spain,45,2027-06-21,25
HR-V,Netherlands,45,2027-06-21,19
HR-V,Belgium,45,2027-06-21,16
HR-V,Poland,45,2027-06-21,14
HR-V,Nordics,45,2027-06-21,19
HR-V,Portugal,45,2027-06-21,14
Jazz,UK,45,2027-06-21,90
Jazz,Germany,45,2027-06-21,71
Jazz,France,45,2027-06-21,52
Jazz,Italy,45,2027-06-21,34
Jazz,Spain,45,2027-06-21,30
Jazz,Netherlands,45,2027-06-21,22
Jazz,Belgium,45,2027-06-21,19
Jazz,Poland,45,2027-06-21,17
Jazz,Nordics,45,2027-06-21,22
Jazz,Portugal,45,2027-06-21,17
e:Ny1,UK,45,2027-06-21,102
e:Ny1,Germany,45,2027-06-21,81
e:Ny1,France,45,2027-06-21,60
e:Ny1,Italy,45,2027-06-21,0
e:Ny1,Spain,45,2027-06-21,0
e:Ny1,Netherlands,45,2027-06-21,26
e:Ny1,Belgium,45,2027-06-21,21
e:Ny1,Poland,45,2027-06-21,0
e:Ny1,Nordics,45,2027-06-21,26
e:Ny1,Portugal,45,2027-06-21,0
Civic,UK,46,2027-06-28,150
Civic,Germany,46,2027-06-28,118
Civic,France,46,2027-06-28,87
Civic,Italy,46,2027-06-28,56
Civic,Spain,46,2027-06-28,50
Civic,Netherlands,46,2027-06-28,37
Civic,Belgium,46,2027-06-28,31
Civic,Poland,46,2027-06-28,28
Civic,Nordics,46,2027-06-28,37
Civic,Portugal,46,2027-06-28,28
CR-V,UK,46,2027-06-28,150
CR-V,Germany,46,2027-06-28,118
CR-V,France,46,2027-06-28,87
CR-V,Italy,46,2027-06-28,56
CR-V,Spain,46,2027-06-28,50
CR-V,Netherlands,46,2027-06-28,37
CR-V,Belgium,46,2027-06-28,31
CR-V,Poland,46,2027-06-28,28
CR-V,Nordics,46,2027-06-28,37
CR-V,Portugal,46,2027-06-28,28
HR-V,UK,46,2027-06-28,75
HR-V,Germany,46,2027-06-28,59
HR-V,France,46,2027-06-28,44
HR-V,Italy,46,2027-06-28,28
HR-V,Spain,46,2027-06-28,25
HR-V,Netherlands,46,2027-06-28,19
HR-V,Belgium,46,2027-06-28,16
HR-V,Poland,46,2027-06-28,14
HR-V,Nordics,46,2027-06-28,19
HR-V,Portugal,46,2027-06-28,14
Jazz,UK,46,2027-06-28,90
Jazz,Germany,46,2027-06-28,71
Jazz,France,46,2027-06-28,52
Jazz,Italy,46,2027-06-28,34
Jazz,Spain,46,2027-06-28,30
Jazz,Netherlands,46,2027-06-28,22
Jazz,Belgium,46,2027-06-28,19
Jazz,Poland,46,2027-06-28,17
Jazz,Nordics,46,2027-06-28,22
Jazz,Portugal,46,2027-06-28,17
e:Ny1,UK,46,2027-06-28,103
e:Ny1,Germany,46,2027-06-28,82
e:Ny1,France,46,2027-06-28,60
e:Ny1,Italy,46,2027-06-28,0
e:Ny1,Spain,46,2027-06-28,0
e:Ny1,Netherlands,46,2027-06-28,26
e:Ny1,Belgium,46,2027-06-28,22
e:Ny1,Poland,46,2027-06-28,0
e:Ny1,Nordics,46,2027-06-28,26
e:Ny1,Portugal,46,2027-06-28,0
Civic,UK,47,2027-07-05,149
Civic,Germany,47,2027-07-05,118
Civic,France,47,2027-07-05,87
Civic,Italy,47,2027-07-05,56
Civic,Spain,47,2027-07-05,50
Civic,Netherlands,47,2027-07-05,37
Civic,Belgium,47,2027-07-05,31
Civic,Poland,47,2027-07-05,28
Civic,Nordics,47,2027-07-05,37
Civic,Portugal,47,2027-07-05,28
CR-V,UK,47,2027-07-05,149
CR-V,Germany,47,2027-07-05,118
CR-V,France,47,2027-07-05,87
CR-V,Italy,47,2027-07-05,56
CR-V,Spain,47,2027-07-05,50
CR-V,Netherlands,47,2027-07-05,37
CR-V,Belgium,47,2027-07-05,31
CR-V,Poland,47,2027-07-05,28
CR-V,Nordics,47,2027-07-05,37
CR-V,Portugal,47,2027-07-05,28
HR-V,UK,47,2027-07-05,75
HR-V,Germany,47,2027-07-05,59
HR-V,France,47,2027-07-05,44
HR-V,Italy,47,2027-07-05,28
HR-V,Spain,47,2027-07-05,25
HR-V,Netherlands,47,2027-07-05,19
HR-V,Belgium,47,2027-07-05,16
HR-V,Poland,47,2027-07-05,14
HR-V,Nordics,47,2027-07-05,19
HR-V,Portugal,47,2027-07-05,14
Jazz,UK,47,2027-07-05,90
Jazz,Germany,47,2027-07-05,71
Jazz,France,47,2027-07-05,52
Jazz,Italy,47,2027-07-05,34
Jazz,Spain,47,2027-07-05,30
Jazz,Netherlands,47,2027-07-05,22
Jazz,Belgium,47,2027-07-05,19
Jazz,Poland,47,2027-07-05,17
Jazz,Nordics,47,2027-07-05,22
Jazz,Portugal,47,2027-07-05,17
e:Ny1,UK,47,2027-07-05,104
e:Ny1,Germany,47,2027-07-05,82
e:Ny1,France,47,2027-07-05,61
e:Ny1,Italy,47,2027-07-05,0
e:Ny1,Spain,47,2027-07-05,0
e:Ny1,Netherlands,47,2027-07-05,26
e:Ny1,Belgium,47,2027-07-05,22
e:Ny1,Poland,47,2027-07-05,0
e:Ny1,Nordics,47,2027-07-05,26
e:Ny1,Portugal,47,2027-07-05,0
Civic,UK,48,2027-07-12,149
Civic,Germany,48,2027-07-12,118
Civic,France,48,2027-07-12,87
Civic,Italy,48,2027-07-12,56
Civic,Spain,48,2027-07-12,50
Civic,Netherlands,48,2027-07-12,37
Civic,Belgium,48,2027-07-12,31
Civic,Poland,48,2027-07-12,28
Civic,Nordics,48,2027-07-12,37
Civic,Portugal,48,2027-07-12,28
CR-V,UK,48,2027-07-12,149
CR-V,Germany,48,2027-07-12,118
CR-V,France,48,2027-07-12,87
CR-V,Italy,48,2027-07-12,56
CR-V,Spain,48,2027-07-12,50
CR-V,Netherlands,48,2027-07-12,37
CR-V,Belgium,48,2027-07-12,31
CR-V,Poland,48,2027-07-12,28
CR-V,Nordics,48,2027-07-12,37
CR-V,Portugal,48,2027-07-12,28
HR-V,UK,48,2027-07-12,75
HR-V,Germany,48,2027-07-12,59
HR-V,France,48,2027-07-12,44
HR-V,Italy,48,2027-07-12,28
HR-V,Spain,48,2027-07-12,25
HR-V,Netherlands,48,2027-07-12,19
HR-V,Belgium,48,2027-07-12,16
HR-V,Poland,48,2027-07-12,14
HR-V,Nordics,48,2027-07-12,19
HR-V,Portugal,48,2027-07-12,14
Jazz,UK,48,2027-07-12,90
Jazz,Germany,48,2027-07-12,71
Jazz,France,48,2027-07-12,52
Jazz,Italy,48,2027-07-12,34
Jazz,Spain,48,2027-07-12,30
Jazz,Netherlands,48,2027-07-12,22
Jazz,Belgium,48,2027-07-12,19
Jazz,Poland,48,2027-07-12,17
Jazz,Nordics,48,2027-07-12,22
Jazz,Portugal,48,2027-07-12,17
e:Ny1,UK,48,2027-07-12,105
e:Ny1,Germany,48,2027-07-12,83
e:Ny1,France,48,2027-07-12,61
e:Ny1,Italy,48,2027-07-12,0
e:Ny1,Spain,48,2027-07-12,0
e:Ny1,Netherlands,48,2027-07-12,26
e:Ny1,Belgium,48,2027-07-12,22
e:Ny1,Poland,48,2027-07-12,0
e:Ny1,Nordics,48,2027-07-12,26
e:Ny1,Portugal,48,2027-07-12,0
Civic,UK,49,2027-07-19,149
Civic,Germany,49,2027-07-19,118
Civic,France,49,2027-07-19,87
Civic,Italy,49,2027-07-19,56
Civic,Spain,49,2027-07-19,50
Civic,Netherlands,49,2027-07-19,37
Civic,Belgium,49,2027-07-19,31
Civic,Poland,49,2027-07-19,28
Civic,Nordics,49,2027-07-19,37
Civic,Portugal,49,2027-07-19,28
CR-V,UK,49,2027-07-19,149
CR-V,Germany,49,2027-07-19,118
CR-V,France,49,2027-07-19,87
CR-V,Italy,49,2027-07-19,56
CR-V,Spain,49,2027-07-19,50
CR-V,Netherlands,49,2027-07-19,37
CR-V,Belgium,49,2027-07-19,31
CR-V,Poland,49,2027-07-19,28
CR-V,Nordics,49,2027-07-19,37
CR-V,Portugal,49,2027-07-19,28
HR-V,UK,49,2027-07-19,74
HR-V,Germany,49,2027-07-19,59
HR-V,France,49,2027-07-19,43
HR-V,Italy,49,2027-07-19,28
HR-V,Spain,49,2027-07-19,25
HR-V,Netherlands,49,2027-07-19,19
HR-V,Belgium,49,2027-07-19,16
HR-V,Poland,49,2027-07-19,14
HR-V,Nordics,49,2027-07-19,19
HR-V,Portugal,49,2027-07-19,14
Jazz,UK,49,2027-07-19,89
Jazz,Germany,49,2027-07-19,71
Jazz,France,49,2027-07-19,52
Jazz,Italy,49,2027-07-19,34
Jazz,Spain,49,2027-07-19,30
Jazz,Netherlands,49,2027-07-19,22
Jazz,Belgium,49,2027-07-19,19
Jazz,Poland,49,2027-07-19,17
Jazz,Nordics,49,2027-07-19,22
Jazz,Portugal,49,2027-07-19,17
e:Ny1,UK,49,2027-07-19,106
e:Ny1,Germany,49,2027-07-19,84
e:Ny1,France,49,2027-07-19,62
e:Ny1,Italy,49,2027-07-19,0
e:Ny1,Spain,49,2027-07-19,0
e:Ny1,Netherlands,49,2027-07-19,26
e:Ny1,Belgium,49,2027-07-19,22
e:Ny1,Poland,49,2027-07-19,0
e:Ny1,Nordics,49,2027-07-19,26
e:Ny1,Portugal,49,2027-07-19,0
Civic,UK,50,2027-07-26,149
Civic,Germany,50,2027-07-26,118
Civic,France,50,2027-07-26,87
Civic,Italy,50,2027-07-26,56
Civic,Spain,50,2027-07-26,50
Civic,Netherlands,50,2027-07-26,37
Civic,Belgium,50,2027-07-26,31
Civic,Poland,50,2027-07-26,28
Civic,Nordics,50,2027-07-26,37
Civic,Portugal,50,2027-07-26,28
CR-V,UK,50,2027-07-26,149
CR-V,Germany,50,2027-07-26,118
CR-V,France,50,2027-07-26,87
CR-V,Italy,50,2027-07-26,56
CR-V,Spain,50,2027-07-26,50
CR-V,Netherlands,50,2027-07-26,37
CR-V,Belgium,50,2027-07-26,31
CR-V,Poland,50,2027-07-26,28
CR-V,Nordics,50,2027-07-26,37
CR-V,Portugal,50,2027-07-26,28
HR-V,UK,50,2027-07-26,74
HR-V,Germany,50,2027-07-26,59
HR-V,France,50,2027-07-26,43
HR-V,Italy,50,2027-07-26,28
HR-V,Spain,50,2027-07-26,25
HR-V,Netherlands,50,2027-07-26,19
HR-V,Belgium,50,2027-07-26,16
HR-V,Poland,50,2027-07-26,14
HR-V,Nordics,50,2027-07-26,19
HR-V,Portugal,50,2027-07-26,14
Jazz,UK,50,2027-07-26,89
Jazz,Germany,50,2027-07-26,71
Jazz,France,50,2027-07-26,52
Jazz,Italy,50,2027-07-26,33
Jazz,Spain,50,2027-07-26,30
Jazz,Netherlands,50,2027-07-26,22
Jazz,Belgium,50,2027-07-26,19
Jazz,Poland,50,2027-07-26,17
Jazz,Nordics,50,2027-07-26,22
Jazz,Portugal,50,2027-07-26,17
e:Ny1,UK,50,2027-07-26,106
e:Ny1,Germany,50,2027-07-26,84
e:Ny1,France,50,2027-07-26,62
e:Ny1,Italy,50,2027-07-26,0
e:Ny1,Spain,50,2027-07-26,0
e:Ny1,Netherlands,50,2027-07-26,27
e:Ny1,Belgium,50,2027-07-26,22
e:Ny1,Poland,50,2027-07-26,0
e:Ny1,Nordics,50,2027-07-26,27
e:Ny1,Portugal,50,2027-07-26,0
Civic,UK,51,2027-08-02,149
Civic,Germany,51,2027-08-02,118
Civic,France,51,2027-08-02,87
Civic,Italy,51,2027-08-02,56
Civic,Spain,51,2027-08-02,50
Civic,Netherlands,51,2027-08-02,37
Civic,Belgium,51,2027-08-02,31
Civic,Poland,51,2027-08-02,28
Civic,Nordics,51,2027-08-02,37
Civic,Portugal,51,2027-08-02,28
CR-V,UK,51,2027-08-02,149
CR-V,Germany,51,2027-08-02,118
CR-V,France,51,2027-08-02,87
CR-V,Italy,51,2027-08-02,56
CR-V,Spain,51,2027-08-02,50
CR-V,Netherlands,51,2027-08-02,37
CR-V,Belgium,51,2027-08-02,31
CR-V,Poland,51,2027-08-02,28
CR-V,Nordics,51,2027-08-02,37
CR-V,Portugal,51,2027-08-02,28
HR-V,UK,51,2027-08-02,74
HR-V,Germany,51,2027-08-02,59
HR-V,France,51,2027-08-02,43
HR-V,Italy,51,2027-08-02,28
HR-V,Spain,51,2027-08-02,25
HR-V,Netherlands,51,2027-08-02,19
HR-V,Belgium,51,2027-08-02,15
HR-V,Poland,51,2027-08-02,14
HR-V,Nordics,51,2027-08-02,19
HR-V,Portugal,51,2027-08-02,14
Jazz,UK,51,2027-08-02,89
Jazz,Germany,51,2027-08-02,71
Jazz,France,51,2027-08-02,52
Jazz,Italy,51,2027-08-02,33
Jazz,Spain,51,2027-08-02,30
Jazz,Netherlands,51,2027-08-02,22
Jazz,Belgium,51,2027-08-02,19
Jazz,Poland,51,2027-08-02,17
Jazz,Nordics,51,2027-08-02,22
Jazz,Portugal,51,2027-08-02,17
e:Ny1,UK,51,2027-08-02,107
e:Ny1,Germany,51,2027-08-02,85
e:Ny1,France,51,2027-08-02,62
e:Ny1,Italy,51,2027-08-02,0
e:Ny1,Spain,51,2027-08-02,0
e:Ny1,Netherlands,51,2027-08-02,27
e:Ny1,Belgium,51,2027-08-02,22
e:Ny1,Poland,51,2027-08-02,0
e:Ny1,Nordics,51,2027-08-02,27
e:Ny1,Portugal,51,2027-08-02,0
